"識別碼","filename","unz","imbiau"
3459,"blwav1069","對啊m對","diorh6_a2_m2_diorh6"
3460,"blwav1070","領悟","nia4_ngo2"
3461,"blwav1071","ga學","ga2_orh6"
3462,"blwav1072","會悟","hue2_ngo2"
3463,"blwav1073","驢皮影","li5_pue5_iann4"
3464,"blwav1074","會m著","hue2_m2_diorh6"
3465,"blwav1075","會悟","hue2_ngo2"
3466,"blwav1076","溪岸","ke1_uann2"
3467,"blwav1077","被窩","pue2_or1"
3468,"blwav1078","魚秧","hi5_ng1"
3469,"blwav1079","唯我獨尊","ui5_ngo4_dok6_zun1"
3470,"blwav1080","歸碗公","gui1_uann4_gong1"
3471,"blwav1081","愛學","ai3_orh6"
3472,"blwav1082","蒲黃","po5_ng5"
3473,"blwav1083","保護院","bor4_ho2_inn2"
3474,"blwav1084","蘇俄","so1_ngo5"
3475,"blwav1085","攏ho餓著","long4_ho2_qor2_diorh6"
3476,"blwav1086","鵝黃","qor5_ng5"
3477,"blwav1087","無m對","vor5_m2_diorh6"
3478,"blwav1088","燒碗","sior1_uann4"
3479,"blwav1089","無要無緊","vor5_iau3_vor5_gin4"
3480,"blwav1090","好學","hor4_orh6"
3481,"blwav1091","有向望","u2_ng3_vang2"
3482,"blwav1092","自我介紹","zu2_ngo4_gai3_siau2"
3483,"blwav1093","改頭換面","gai4_tau5_uann2_vin2"
3484,"blwav1094","電子媒體","den2_zu4_mui5_te4"
3485,"blwav1095","處窩子","cu3_or1_zi4"
3486,"blwav2001","麻黃","mua5_ng5"
3487,"blwav2002","領悟","nia4_ngo2"
3488,"blwav2003","三碗","sann1_uann4"
3489,"blwav2004","止痛藥仔","zi4_tiann3_iorh6_a4"
3490,"blwav2005","會湠噢","e2_tuann3_o3"
3491,"blwav2006","市立病院","ci2_lip6_benn2_inn2"
3492,"blwav2007","親姆","cenn1_m4"
3493,"blwav2008","生硬","cenn1_nge2"
3494,"blwav2009","青草仔支","cenn1_cau4_a4_gi1"
3495,"blwav2010","歸暝歸日","gui1_me5_gui1_rit6"
3496,"blwav2011","輪生葉","lun5_senn1_hiorh6"
3497,"blwav2012","按呢nia","an4_ne1_nia2"
3498,"blwav2013","生囡仔","senn1_qin4_a4"
3499,"blwav2014","生胃牆","senn1_ui2_ciunn5"
3500,"blwav2015","草蜢仔","cau4_meh7_a4"
3501,"blwav2016","脈絡膜","meh6_lok6_vo5"
3502,"blwav2017","脈脈","meh6_meh6"
3503,"blwav2018","脈搏","meh6_pok7"
3504,"blwav2019","脈息","meh6_sit7"
3505,"blwav2020","路中央","lo2_diong1_ng1"
3506,"blwav2021","窮碗箸","king5_uann4_di2"
3507,"blwav2022","陳圓圓","dan5_inn5_inn5"
3508,"blwav2023","親姆","cinn1_m4"
3509,"blwav2024","每個人","mui4_e5_lang5"
3510,"blwav2025","年年升官","ni5_ni5_sing1_guann1"
3511,"blwav2026","天烏烏","tinn1_o1_o1"
3512,"blwav2027","學院派","hak6_inn2_pai3"
3513,"blwav2028","五天外尾","qo2_tinn1_qua2_ve4"
3514,"blwav2029","關學","guainn1_orh6"
3515,"blwav2030","一目nih仔","zit6_vak6_nih7_a4"
3516,"blwav2031","啥麼菜","siann4_mih7_cai3"
3517,"blwav2032","nih電鈴","nih6_den2_ling5"
3518,"blwav2033","啥麼關係","siann4_mih7_guan1_he2"
3519,"blwav2034","創啥麼貨","cong3_siann4_mih7_hue3"
3520,"blwav2035","啥麼意思","siann4_mih7_i3_su3"
3521,"blwav2036","有啥麼種","u2_siann4_mih7_ziong4"
3522,"blwav2037","有啥麼款","u2_siann4_mih7_kuan4"
3523,"blwav2038","啥麼物","siann4_mih7_mih6"
3524,"blwav2039","啥麼是","siann4_mih7_si2"
3525,"blwav2040","nih目","nih7_vak6"
3526,"blwav2041","金黃","gim1_ng5"
3527,"blwav2042","陰影法","im1_iann4_huat7"
3528,"blwav2043","敢m是leh","gam4_m2_si2_leh7"
3529,"blwav2044","勘誤表","kam1_ngo2_bior4"
3530,"blwav2045","暗學","am3_orh6"
3531,"blwav2046","田嬰","can2_enn1"
3532,"blwav2047","藤黃","din5_ng5"
3533,"blwav2048","大專院校","dai2_zuan1_inn2_hau2"
3534,"blwav2049","當然m是","dong1_ren5_m2_si2"
3535,"blwav2050","變換","ben3_uann2"
3536,"blwav2051","真會記得","zin1_e2_gi3_dit7"
3537,"blwav2052","燕窩","en3_or1"
3538,"blwav2053","丈姆","dionn2_m4"
3539,"blwav2054","娥娥","ngo5_ngo5"
3540,"blwav2055","感冒藥仔","gam4_mo2_iorh6_a4"
3541,"blwav2056","年華老去","len5_hua5_no4_ki3"
3542,"blwav2057","群魔亂舞","gun5_mo5_luan2_vu4"
3543,"blwav2058","魔王","mo5_ong5"
3544,"blwav2059","魔術師","mo5_sut6_su1"
3545,"blwav2060","鞭毛蟲","ben1_mo5_tang5"
3546,"blwav2061","怒蛙","no2_ua1"
3547,"blwav2062","畏吾兒","ui3_ngo4_ri5"
3548,"blwav2063","moh轉來","moh7_dng4_lai5"
3549,"blwav2064","moh石頭","moh7_ziorh6_tau5"
3550,"blwav2065","moh去","moh7_ki3"
3551,"blwav2066","moh鼻","moh7_pinn2"
3552,"blwav2067","蔣院長","ziunn4_inn2_diunn4"
3553,"blwav2068","丈姆","diunn2_m4"
3554,"blwav2069","妙悟","miau2_ngo2"
3555,"blwav2070","貓鼻頭","niau1_binn2_tau5"
3556,"blwav2071","想會出來","siunn2_e2_cut7_lai5"
3557,"blwav2072","鬧一下","nau2_zit6_e2"
3558,"blwav2073","鴛鴦湖","uan1_iunn1_o5"
3559,"blwav2074","veh上天堂","veh7_ziunn2_ten1_dong5"
3560,"blwav2075","鴛鴦瓦","uan1_iunn1_ua4"
3561,"blwav2076","原主唱人","quan5_zu4_ciunn3_rin5"
3562,"blwav2077","鵝黃","qia5_ng5"
3563,"blwav2078","感化院","gam4_hua3_inn2"
3564,"blwav2079","對啊m對","diorh6_a2_m2_diorh6"
3565,"blwav2080","領悟","nia4_ngo2"
3566,"blwav2081","ga學","ga2_orh6"
3567,"blwav2082","插秧仔","cah7_ng1_a4"
3568,"blwav2083","飼百樣人","ci2_bah7_iunn2_lang5"
3569,"blwav2084","生活用品","sing1_uah6_iong2_pin4"
3570,"blwav2085","食物件","ziah6_mih6_giann2"
3571,"blwav2086","百年紀念","bah7_ni5_gi4_liam2"
3572,"blwav2087","卡有意義","kah7_u2_i3_qi2"
3573,"blwav2088","覺悟著","gak7_ngo2_diorh6"
3574,"blwav2089","腹毛類","bak7_mo5_lui2"
3575,"blwav2090","鹿角畫","lok6_gak7_ue2"
3576,"blwav2091","讀ve落心","tak6_ve2_lorh6_sim1"
3577,"blwav2092","攝影","liap7_iann4"
3578,"blwav2093","聶隱娘","liap6_un4_niu5"
3579,"blwav2094","發黃","huat7_ng5"
3580,"blwav2095","高等法院","gor1_ding4_huat7_inn2"
3581,"blwav2096","警察仔","ging4_cat7_a4"
3582,"blwav2097","絕緣體","zuat6_en5_te4"
3583,"blwav2098","發明家","huat7_ming5_ga1"
3584,"blwav2099","借刀殺人","ziorh7_dor1_sat7_rin5"
3585,"blwav2100","會悟","hue2_ngo2"
3586,"blwav2101","驢皮影","li5_pue5_iann4"
3587,"blwav2102","會m著","hue2_m2_diorh6"
3588,"blwav2103","會悟","hue2_ngo2"
3589,"blwav2104","溪岸","ke1_uann2"
3590,"blwav2105","被窩","pue2_or1"
3591,"blwav2106","月影","qeh6_iann4"
3592,"blwav2107","deh換","deh7_uann2"
3593,"blwav2108","四十八度","si3_zap6_beh7_do2"
3594,"blwav2109","veh問按怎","veh7_mng2_an4_zuann4"
3595,"blwav2110","白領勞工","beh6_nia4_lor5_gang1"
3596,"blwav2111","提批e","teh6_pue1_e5"
3597,"blwav2112","風花雪月","hong1_hue1_seh7_queh6"
3598,"blwav2113","veh學","veh7_orh6"
3599,"blwav2114","吉羊","get7_iunn5"
3600,"blwav2115","澈悟","tet7_ngo2"
3601,"blwav2116","撤換","tet7_uann2"
3602,"blwav2117","大義滅親","dai2_qi2_vet6_cin1"
3603,"blwav2118","來結緣","lai5_get7_en5"
3604,"blwav2119","松節油","siong5_zet7_iu5"
3605,"blwav2120","別名","bet6_mia5"
3606,"blwav2121","熱鬧聲","qet6_nau2_siann1"
3607,"blwav2122","虐待狂","qet6_tai2_gong5"
3608,"blwav2123","結冤仇","get7_uan1_siu5"
3609,"blwav2124","混血兒","hun2_het7_ri5"
3610,"blwav2125","魚秧","hi5_ng1"
3611,"blwav2126","唯我獨尊","ui5_ngo4_dok6_zun1"
3612,"blwav2127","歸碗公","gui1_uann4_gong1"
3613,"blwav2128","愛學","ai3_orh6"
3614,"blwav2129","缺碗","kih7_uann4"
3615,"blwav2130","鐵布衫","tih7_bo3_sann1"
3616,"blwav2131","鐵枝路","tih7_gi1_lo2"
3617,"blwav2132","長舌婦","dng5_zih6_hu2"
3618,"blwav2133","石尤風","zih6_iu5_hong1"
3619,"blwav2134","鐵門區","tih7_mng5_ku1"
3620,"blwav2135","薛仁貴","sih7_qin5_gui3"
3621,"blwav2136","鐵槌仔","tih7_tui5_a4"
3622,"blwav2137","鐵衛團","tih7_ui3_tuan5"
3623,"blwav2138","棘院","gik7_inn2"
3624,"blwav2139","敵我","dik6_ngo4"
3625,"blwav2140","桂竹仔林","gui3_dik7_a4_na5"
3626,"blwav2141","特別語詞","dik6_bet6_qi4_su5"
3627,"blwav2142","奮力一衝","hun3_lik6_it7_ciong1"
3628,"blwav2143","氡子核種","dong1_zu4_hik6_ziong4"
3629,"blwav2144","松竹梅","siong5_dik7_mui5"
3630,"blwav2145","新竹林區","sin1_dik7_na5_ku1"
3631,"blwav2146","馬克思主義","ma4_kik7_su1_zu4_qi2"
3632,"blwav2147","研習營","qen4_sip6_iann5"
3633,"blwav2148","入伍","rip6_ngo4"
3634,"blwav2149","自立暗報","zu2_lip6_am3_bor3"
3635,"blwav2150","市立病院","ci2_lip6_benn2_inn2"
3636,"blwav2151","入出境","rip6_cut7_ging4"
3637,"blwav2152","立名","lip6_mia5"
3638,"blwav2153","緝拿","zip7_na4"
3639,"blwav2154","鐵十字","tih7_sip6_qi2"
3640,"blwav2155","十字路口","sip6_ri2_lo2_kau4"
3641,"blwav2156","樞密院","su1_vit6_inn2"
3642,"blwav2157","筆誤","bit7_ngo2"
3643,"blwav2158","一碗公","zit6_uann4_gong1"
3644,"blwav2159","二月十一號","ri2_queh6_zap6_it7_hor2"
3645,"blwav2160","二十一年前","ri2_zap6_it7_ni5_zing5"
3646,"blwav2161","日有所思","rit6_u2_so4_su1"
3647,"blwav2162","蒲黃","po5_ng5"
3648,"blwav2163","保護院","bor4_ho2_inn2"
3649,"blwav2164","蘇俄","so1_ngo5"
3650,"blwav2165","攏ho餓著","long4_ho2_qor2_diorh6"
3651,"blwav2166","縮影本","sok7_iann4_bun4"
3652,"blwav2167","足m好","zok7_m2_hor4"
3653,"blwav2168","穀蛾","gok7_ngo5"
3654,"blwav2169","接觸ｅ","ziap7_siok7_e5"
3655,"blwav2170","國有國法","gok7_iu4_gok7_huat7"
3656,"blwav2171","鹿耳門港","lok6_ni4_vun5_gang4"
3657,"blwav2172","足惡質","zok7_ok7_zit7"
3658,"blwav2173","足呵咾","zok7_or1_lor4"
3659,"blwav2174","鵝黃","qor5_ng5"
3660,"blwav2175","無m對","vor5_m2_diorh6"
3661,"blwav2176","燒碗","sior1_uann4"
3662,"blwav2177","無要無緊","vor5_iau3_vor5_gin4"
3663,"blwav2178","好學","hor4_orh6"
3664,"blwav2179","對m對","diorh6_m2_diorh6"
3665,"blwav2180","閣硬做","gorh7_nge2_zor3"
3666,"blwav2181","走桌e","zau4_dorh7_e5"
3667,"blwav2182","歇閒時仔","hiorh7_ing5_si5_a4"
3668,"blwav2183","馬歇爾","ve4_hiorh7_ni4"
3669,"blwav2184","鮫石岩","gau1_ziorh6_qiam5"
3670,"blwav2185","石頭仔頂","ziorh6_tau5_a4_ding4"
3671,"blwav2186","藥丸仔","iorh6_uan5_a2"
3672,"blwav2187","睏未落眠","kun3_ve2_lorh6_vin5"
3673,"blwav2188","有向望","u2_ng3_vang2"
3674,"blwav2189","自我介紹","zu2_ngo4_gai3_siau2"
3675,"blwav2190","改頭換面","gai4_tau5_uann2_vin2"
3676,"blwav2191","電子媒體","den2_zu4_mui5_te4"
3677,"blwav2192","處窩子","cu3_or1_zi4"
3678,"blwav2193","suh熏","suh7_hun1"
3679,"blwav2194","suh一下","suh7_zit6_e2"
3680,"blwav2195","吸氣","suh7_ki3"
3681,"blwav2196","suh奶","suh7_ling1"
3682,"blwav2197","suh奶","suh7_ni1"
3683,"blwav2198","博物院","pok7_vut6_inn2"
3684,"blwav2199","金不換","gim1_but7_uann2"
3685,"blwav2200","一sutsut仔","zit6_sut7_sut7_a4"
3686,"blwav2201","鳴不平","ving5_but7_bing5"
3687,"blwav2202","學不厭","hak6_but7_en3"
3688,"blwav2203","出口成章","cut7_kau4_sing5_ziong1"
3689,"blwav2204","無出門","vor5_cut7_mng5"
3690,"blwav2205","看出產啥","kuann3_cut7_san4_siann4"
3691,"blwav2206","效率無guan","hau2_lut6_vor5_guan5"
